category,author,date,headline,final_news,url
अन्तर्राष्ट्रिय,लहना न्यूज,"April 21, 2020 07:18 PM",कोरोना परीक्षणया नमूना यंकाच्वंम्हेसित गोलिं कयेकाः स्यात,"कोरोना भाइरस (कोभिड–१९) परीक्षणया नितिं स्वाब मुंकाः प्रयोगशालापाखे वनाच्वंम्ह छम्ह सवारी चालकयात म्यान्मारय् गोलिं कयेकाः स्याःगु दु । म्यान्मारया पश्चिमी प्रान्त रखाइनपाखें स्वाब ज्वनाः याङ्गुन वनाच्वंम्ह छम्ह ल्याय्म्हयात गोलिं कयेकाः स्यानाब्यूगु खः । गोलिं लानाः २८दँ दुम्ह प्याए सोन विन माउङ सीगु खँ धाःगु दु । संयुक्त राष्ट्र संघयाकथं विश्व स्वास्थ्य संगठनया गाडीइ स्वाब परीक्षणया नितिं याङ्गुन यंकाच्वंगु इलय् गोलि कयेकूगु खः । सीम्ह मनू स्वदँ न्ह्यःनिसें विश्व स्वास्थ्य संगठन (डब्लूएचओ)या नितिं ज्या याना वयाच्वंम्ह खः । उगु आक्रमणय् छम्ह स्वास्थ्यकःमि नं घाःपाः जूगु दुसा वय्कःया आः वासः जुयाच्वंगु धाःगु दु । आःतक म्यान्मारय् सच्छि व झिंगुुम्ह मनूयात कोरोना भाइरसया संक्रमण जूगु दुसा न्याम्ह सीधुंकूगु दु । थुगु लागाय् सरकारी सेना व अराकन चरमपन्थी दथुइ युद्ध जुयाच्वंगु दु । कोरोना भाइरसया महामारीया इलय् युद्धविरामया नितिं इनाप याःसां नं युद्ध द्यूगु मदुनि । म्यान्मारया थीथी चरमपन्थीं महामारीइ युद्धविरामया घोषणा याःगु खः । तर म्यान्मारया सेनां उकियात अस्वीकार याःगु खः । आक्रमणया जिम्मेवारी आःतक छुं नं पक्षं काःगु मदुनि । छगू पुचलं मेगु पुचःयात द्वपं बियाच्वंगु दु । दच्छि न्ह्यःनिसें थुगु लागाय् युद्ध न्ह्यानाच्वंगु खः । तर, लिपांगु इलय् आक्रमण अप्वया वनाच्वंगु दु ।  म्यान्मारया सेनाया प्रवक्ता टुन टुन नयीं सरकारयात ग्वाहालि यानाच्वंम्ह चालक स्यायेमाःगु सेनायात छुं नं कारण मदुगु धाःगु दु ।",https://www.lahananews.com//%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%AA%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A4%AE%E0%A5%82%E0%A4%A8%E0%A4%BE-%E0%A4%AF%E0%A4%82%E0%A4%95%E0%A4%BE%E0%A4%9A%E0%A5%8D%E0%A4%B5%E0%A4%82%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A5%87%E0%A4%B8%E0%A4%BF%E0%A4%A4-%E0%A4%97%E0%A5%8B%E0%A4%B2%E0%A4%BF%E0%A4%82-%E0%A4%95%E0%A4%AF%E0%A5%87%E0%A4%95%E0%A4%BE%E0%A4%83-%E0%A4%B8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4
अन्तर्राष्ट्रिय,लहना न्यूज,"April 24, 2020 07:47 PM",अमेरिकाय् ग्वःफसं ७म्ह सित,"दक्षिणी ओक्लाहामा, टेक्सस् व लुइजियानाय् वःगु ग्वःफसं म्होतिं नं ७म्ह सीगु दुसा दर्जनौं घाःपाः जूगु दु । थुगु लागाय् बुधवाः व विहिवाः तसकं ग्वःफय्, खुसिबाः वःगु विविसीं न्ह्यथंगु दु । ओक्लाहामा व टेक्सासय् तसकं ग्यानापुक्क वःगु ग्वःफसय् लानाः न्याम्ह सीगु खः । लुइसियानाय् छम्ह ग्वःफसं यानाः सीगु दुसा मेम्ह छम्ह धाःसा खुसिबालं सीगु खः । राष्ट्रिय मौसम सेवाकथं स्थानीय ईकथं सनिलया ६ताःइलय् ओनालास्का शहर व टेक्सासया पोल्क व स्यान ज्याकिन्टो शहरया मेमेगु लागाय् तसकं ग्यानापुक्क ग्वःफय् वःगु खः । ओनालास्काया स्थानीय सञ्चारमाध्यमकथं अनय् ग्वःफसं स्वम्ह मनूत सीगु खःसा स्वीम्ह स्वयां अप्वः मनूत घाःपाः जूगु खः । छेँ, व्यवसाय व मेमेगु पूर्वाधारयात अतिकं खति लाकूगु सञ्चारमाध्यमं न्ह्यथंगु दु । अथे हे, सनिलया ४ः३०ताः इलय् वःगु ग्वःफसं दक्षिणी ओक्लाहोमाय् निम्ह सीगु दु । लुइसियानय् मेम्ह छम्ह मिसा नं ग्वःफसं सीगु स्थानीय अधिकारीतसें न्ह्यथंगु दु । थुगु महिनाया शुरुइ जक ग्वःफय् व खुसिबाःया हुनिं उगु लागाय् २६म्ह सीधुंकूगु दु । थ्वया नापनापं अमेरिकाय् ग्वःफसं यानाः सीपिनिगु ल्याः ७४म्ह थ्यंगु दु ।",https://www.lahananews.com//%E0%A4%85%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%97%E0%A5%8D%E0%A4%B5%E0%A4%83%E0%A4%AB%E0%A4%B8%E0%A4%82-%E0%A5%AD%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%B8%E0%A4%BF%E0%A4%A4
अन्तर्राष्ट्रिय,लहनान्युज,"April 23, 2020 09:06 PM",डब्ल्यूएचओयात ३ करोड डलर बिइगु चीनया घोषणा,चीनं विश्व स्वास्थ्य संगठन (डब्ल्यूएचओ)यात ३ करोड अमेरिकी डलर बिइगु घोषणा याःगु दु । अमेरिकां डब्ल्यूएचओयात ग्वाहालि मयायेगु निर्णय याःगु छु ई लिपा चीनं ग्वाहालि यायेगु घोषणा याःगु दु । चीनं कोरोना भाइरस (कोभिड(१९) विरुद्धया लडाइँया लागि थुगु ग्वाहालि यायेत्यःगु खः । थ्व स्वया न्ह्यः अमेरिकां डब्ल्यूएचओं थुगु महामारीयात नियन्त्रण यायेत माःगु पलाः मल्ह्वःगु आरोप बिसे आतक बिया वया च्वंगु ग्वाहालि मयायेगु निर्णय याःगु खः । चिनियाँ विदेशमन्त्री कङ शुआङं थ्व स्वया न्ह्यः निगु करोड डलर ग्वाहालि यायेगु धाःगु आः स्वगु करोड डलर मेगु ग्वाहालि याये त्यःगु धका धाःगु खः । थुकिइ हलियकं स्वास्थ्य प्रणाली  बलाकिगु ग्वाहालि जुइ धका धाःगु दु । अमेरिकी राट्रपति डोनाल्ड ट्रम्पं डब्ल्यूएचओयात पक्षपात याःगु आरोप बिया वयाच्वंगु खः । अमेरिकी राट्रपति ट्रम्पं कथं दँय् दँस अमेरिकाय् कर पुलिइपि मनू तयेस डब्ल्यूएचओ यात ४० निसे ५० करोड डलर बिया वया च्वंगु खः । चीनं चार करोड डलर ग्वाहालि याना वया च्वंगु खः ।,https://www.lahananews.com//%E0%A4%A1%E0%A4%AC%E0%A5%8D%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%8F%E0%A4%9A%E0%A4%93%E0%A4%AF%E0%A4%BE%E0%A4%A4-%E0%A5%A9-%E0%A4%95%E0%A4%B0%E0%A5%8B%E0%A4%A1-%E0%A4%A1%E0%A4%B2%E0%A4%B0-%E0%A4%AC%E0%A4%BF%E0%A4%87%E0%A4%97%E0%A5%81-%E0%A4%9A%E0%A5%80%E0%A4%A8%E0%A4%AF%E0%A4%BE-%E0%A4%98%E0%A5%8B%E0%A4%B7%E0%A4%A3%E0%A4%BE
अन्तर्राष्ट्रिय,विकाश,"April 27, 2020 12:04 PM",हलिंन्यंक कोरोनाभाइरस सीपिं ३० लखया न्ह्यःने थ्यंबलय् लंपिं ८ लखत्या पुल,"सीपिनिगु ल्याः २ लख ७द्वः व १९५ थ्यंबलय् ८ लाख ७२ हजार ६०७म्ह लनेधुंकूगु दु । कोरोना भाइरसं दक्कले आपाः प्रभावित देय् अमेरिकाय् आःतक्क ९ लाख ८७ हजार ३०६म्ह थ्यंगु दुसा ५५ हजार ४८८म्ह सीगु दु । न्युयोर्कय् जक २२ हजार २ सय ७५म्ह सीगु दु ।  अमेरिकाय् थुगु ल्वय् लंपिनिगु ल्याः धाःसा संख्या एक लाख ९ हजार ५०१म्ह दु । स्पेनय् २ लख २६द्वः व ६२९म्ह संक्रमित जूगुलिइ छगू लख १७द्वः ७२७म्हेसित लनेधुंकूगु दु । २३द्वः व १९०म्हेसित लंगु दु ।  अथे हे, इटलीइ १ लख ९७द्वः ६७५म्ह संक्रमितमध्ये २६द्वः व ६४४म्ह सीधुंकूगु दु । ६४द्वः व ९२८ लंगु दु । ईटालीइ संक्रमण नियन्त्रणय् वयाच्वंगु धासें वइगु मे महिनाया ४ निसें लकडाउन छ्वासुकेगु घोषणा नं यायेधुंकूगु दु । फ्रान्सय् १ लख ६३द्वः व ४७३म्ह संक्रमित जूबलय् २२द्वः व ८९० सीगु दु । ४५द्वः व ६८१म्हेसित ल्वय् लंगु दु । जर्मनीइ १ लख ५७द्वः व ७७०म्ह संक्रमित जूबलय् ल्वय् लंपिं १ लख १४द्वः व न्यासः थ्यंगु दु । ५द्वः व ९७६ म्ह सीगु दु । थुगु भाइरस पिहांवःगु देय् चीनय् ८३द्वः व ९१३म्ह संक्रमित जूबलय् ७८द्वः २७७म्हेसित ल्वय् लनेधुंकूगु दु । सीपिनिगु ल्याः ४द्वः व ६३७ दु । चाइनां वुहानया दक्वं अस्पताल संक्रमित मुक्त जूगु घोषणा यायेधुंकूगु दु । हलिमय् न्यंक संक्रमितपिनिगु ल्याः थहां वनाच्वंगु इलय् ल्वय् लंपिनिगु ल्याः नं धमाधम थहां वनाच्वंगु दु । थ्व हे दथुइ गुलिखे देशं संक्रमण नियन्त्रणय् वःगु घोषणा तकं यायेधुंकूगु दु ।",https://www.lahananews.com//%E0%A4%B9%E0%A4%B2%E0%A4%BF%E0%A4%82%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%82%E0%A4%95-%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE%E0%A4%AD%E0%A4%BE%E0%A4%87%E0%A4%B0%E0%A4%B8-%E0%A4%B8%E0%A5%80%E0%A4%AA%E0%A4%BF%E0%A4%82-%E0%A5%A9%E0%A5%A6-%E0%A4%B2%E0%A4%96%E0%A4%AF%E0%A4%BE-%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%8D%E0%A4%AF%E0%A4%83%E0%A4%A8%E0%A5%87-%E0%A4%A5%E0%A5%8D%E0%A4%AF%E0%A4%82%E0%A4%AC%E0%A4%B2%E0%A4%AF%E0%A5%8D-%E0%A4%B2%E0%A4%82%E0%A4%AA%E0%A4%BF%E0%A4%82-%E0%A5%AE-%E0%A4%B2%E0%A4%96%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE-%E0%A4%AA%E0%A5%81%E0%A4%B2
अन्तर्राष्ट्रिय,लहनान्युज,"April 27, 2020 12:21 PM",बेलायती प्रधानमन्त्री बोरिस जोन्सन ज्याय् लिहावल,बेलायती प्रधानमन्त्री बोरिस जोन्सन ज्याय् लिहावःगु दु । कोरोना भाइरस (कोभिड(१९) या संक्रमणया कारण लच्छि लिपा ज्याय् लिहा वःगु दु । भाइरस संक्रमणया कारण छवाः तक अस्पतालय् भर्ना जुगु खः । स्वन्हु तक आईसीयूलय् च्वंगु ुखः । वःगु अप्रिल ५ य् प्रधानमन्त्री जोन्सनया स्वास्थ्यय् खराबी खने दुगुलि अस्पतालय् भर्ना जुगु खः । बेलायती विदेशमन्त्री डोमिनिक राब न सोमवाः निसे प्रधानमन्त्री थःगु ज्याय् लिहा वयेत्यःगु धका जानकारी बिःगु खः । जोन्सनया अनुपस्थितिइ राबं हे सहायक प्रधानमन्त्रीया भूमिका निर्बाह याना वया च्वंगु खः । बेलायतय् आतक कोरोना भाइरसं सिपिनिगु ल्याः २० द्धः स्वपा अप्वो दु सा छगु लाख व ५०  द्धः स्वया अप्वो मनूत संक्रमित जुगु खः ।,https://www.lahananews.com//%E0%A4%AC%E0%A5%87%E0%A4%B2%E0%A4%BE%E0%A4%AF%E0%A4%A4%E0%A5%80-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A7%E0%A4%BE%E0%A4%A8%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%80-%E0%A4%AC%E0%A5%8B%E0%A4%B0%E0%A4%BF%E0%A4%B8-%E0%A4%9C%E0%A5%8B%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A4%A8-%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%B2%E0%A4%BF%E0%A4%B9%E0%A4%BE%E0%A4%B5%E0%A4%B2
अन्तर्राष्ट्रिय,लहनान्युज,"April 28, 2020 11:16 AM",कोरोना भाइरसया महामारी अन्त्य जुइत अझ ई काइतिनि,"विश्व स्वास्थ्य संगठन (डब्लुएचओ) नं कोरोना भाइरस (कोभिड–१९) या महामारी अन्त्य जुइगु अझ न ई काइतिनि धका धाःगु दु । नियमित प्रेस कन्फ्रेन्सय् डब्लुएचओया प्रमुख टेड्रोस अधानम गेब्रेससं आ थुगु महामारीया कारण सामान्य स्वास्थ्य प्रणालीइ अवरोध सिर्जना जुया च्वंगु धका धयादिगु दु । विशेष याना विश्वय् दकलय् गरिब राष्ट्रया मस्तयेके थुगु असर खनेदुगु धका धयादिगु खः । डब्लुएचओवया प्रमुखं छु ई न्ह्यः अफ्रिका, पूर्वी युरोप, ल्याटिन अमेरिका व छु छु एसियाली देशय् महामारी अप्वोया च्वंगुलि उगुलि च्युताः न तयादिगु दु । वयकलं थुगु महामारी अन्त्य याये न्ह्यः तहाकःगु ई काइगु व उकिया लागि यक्को ज्या याये मानि धका धयादिगु दु । आ कोरोना भाइरसया महामारीया कारण हलियकं मस्तय्त बिया वयाच्वंगु खोपया न प्रभावित जुइगु डब्लुएचओया प्रमुख टेड्रोसं धयादिगु खः ।",https://www.lahananews.com//%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%87%E0%A4%B0%E0%A4%B8%E0%A4%AF%E0%A4%BE-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%85%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%AF-%E0%A4%9C%E0%A5%81%E0%A4%87%E0%A4%A4-%E0%A4%85%E0%A4%9D-%E0%A4%88-%E0%A4%95%E0%A4%BE%E0%A4%87%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%BF
अन्तर्राष्ट्रिय,लहनान्युज,"April 28, 2020 11:16 AM",कोरोना भाइरसया महामारी अन्त्य जुइत अझ ई काइतिनि,"विश्व स्वास्थ्य संगठन (डब्लुएचओ) नं कोरोना भाइरस (कोभिड–१९) या महामारी अन्त्य जुइगु अझ न ई काइतिनि धका धाःगु दु । नियमित प्रेस कन्फ्रेन्सय् डब्लुएचओया प्रमुख टेड्रोस अधानम गेब्रेससं आ थुगु महामारीया कारण सामान्य स्वास्थ्य प्रणालीइ अवरोध सिर्जना जुया च्वंगु धका धयादिगु दु । विशेष याना विश्वय् दकलय् गरिब राष्ट्रया मस्तयेके थुगु असर खनेदुगु धका धयादिगु खः । डब्लुएचओवया प्रमुखं छु ई न्ह्यः अफ्रिका, पूर्वी युरोप, ल्याटिन अमेरिका व छु छु एसियाली देशय् महामारी अप्वोया च्वंगुलि उगुलि च्युताः न तयादिगु दु । वयकलं थुगु महामारी अन्त्य याये न्ह्यः तहाकःगु ई काइगु व उकिया लागि यक्को ज्या याये मानि धका धयादिगु दु । आ कोरोना भाइरसया महामारीया कारण हलियकं मस्तय्त बिया वयाच्वंगु खोपया न प्रभावित जुइगु डब्लुएचओया प्रमुख टेड्रोसं धयादिगु खः । विश्व स्वास्थ्य संगठन (डब्लुएचओ) नं कोरोना भाइरस (कोभिड–१९) या महामारी अन्त्य जुइगु अझ न ई काइतिनि धका धाःगु दु ।",https://www.lahananews.com//%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%87%E0%A4%B0%E0%A4%B8%E0%A4%AF%E0%A4%BE-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%85%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8D%E0%A4%AF-%E0%A4%9C%E0%A5%81%E0%A4%87%E0%A4%A4-%E0%A4%85%E0%A4%9D-%E0%A4%88-%E0%A4%95%E0%A4%BE%E0%A4%87%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%BF
अन्तर्राष्ट्रिय,लहनान्युज,"April 14, 2020 11:18 AM",भारतय् स्वगु वा लकडाउन यात ,थ्व स्वया न्ह्य स्वगु वाः लकडाउनयाना तःगु बुधबार (३ गते) क्वचाःगु खः ।  ३ भारतय् आतक करिब १० द्धः कोरोना संक्रमण जुइ धुकुगु दु सा स्वसः स्वया अप्वो मनूत सिइ धुकुगु दु  ।,https://www.lahananews.com//%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A4%AF%E0%A5%8D-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%97%E0%A5%81-%E0%A4%B5%E0%A4%BE-%E0%A4%B2%E0%A4%95%E0%A4%A1%E0%A4%BE%E0%A4%89%E0%A4%A8-%E0%A4%AF%E0%A4%BE%E0%A4%A4
अन्तर्राष्ट्रिय,लहनान्युज,"April 15, 2020 09:58 AM",अमेरिकाय् कोरोना भाइरस संक्रमित ल्याः ६ लाख थ्यन,"जोन्स हप्किन्स युनिभर्सिटीया तथ्याङ्क कथं अमेरिकाय् आतक कोरोना भाइरसं संक्रमित जुपिनिगु ल्याः ६ लाख च्याद्धः थ्यःगु दु । अथेहे, अमेरिकाय् सिपिनिगु ल्याः २५ द्धः व ९८१ म्ह थ्यःगु दु ।  वःगु २४ घण्टाय् कोरोना भाइरसं २१२९ म्ह मनूत सिइगु दु । आतक अमेरिकाय् छन्हु हे भाइरसया कारण दकलय् अप्वोगु खः । अमेरिकाया न्युयोर्क राज्यय् जक संक्रमितपिनिगु ल्याः २ लाख स्वया अप्वोय् धुकुगु दु थुगु राज्यय् १० द्धः स्वया अप्वो सिइ धुकुगु दु ।",https://www.lahananews.com//%E0%A4%85%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%87%E0%A4%B0%E0%A4%B8-%E0%A4%B8%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%BF%E0%A4%A4-%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%83-%E0%A5%AC-%E0%A4%B2%E0%A4%BE%E0%A4%96-%E0%A4%A5%E0%A5%8D%E0%A4%AF%E0%A4%A8
अन्तर्राष्ट्रिय,लहनान्युज,"April 15, 2020 09:58 AM",अमेरिकाय् कोरोना भाइरस संक्रमित ल्याः ६ लाख थ्यन,"जोन्स हप्किन्स युनिभर्सिटीया तथ्याङ्क कथं अमेरिकाय् आतक कोरोना भाइरसं संक्रमित जुपिनिगु ल्याः ६ लाख च्याद्धः थ्यःगु दु । अथेहे, अमेरिकाय् सिपिनिगु ल्याः २५ द्धः व ९८१ म्ह थ्यःगु दु ।  वःगु २४ घण्टाय् कोरोना भाइरसं २१२९ म्ह मनूत सिइगु दु । आतक अमेरिकाय् छन्हु हे भाइरसया कारण दकलय् अप्वोगु खः । अमेरिकाया न्युयोर्क राज्यय् जक संक्रमितपिनिगु ल्याः २ लाख स्वया अप्वोय् धुकुगु दु थुगु राज्यय् १० द्धः स्वया अप्वो सिइ धुकुगु दु । अमेरिकाय् कोरोना भाइरस संक्रमित ल्याः ६ लाख थ्यन",https://www.lahananews.com//%E0%A4%85%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%87%E0%A4%B0%E0%A4%B8-%E0%A4%B8%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%AE%E0%A4%BF%E0%A4%A4-%E0%A4%B2%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%83-%E0%A5%AC-%E0%A4%B2%E0%A4%BE%E0%A4%96-%E0%A4%A5%E0%A5%8D%E0%A4%AF%E0%A4%A8
अन्तर्राष्ट्रिय,लहनान्युज,"April 15, 2020 10:43 AM",भारतय् कोरोना भाइरस छन्हु हे ३८ म्ह मनू सित ,"भारतय् कोरोना भाइरसं (कोभिड(१९) लिपाःगु २४ घण्टाय् ३८ म्ह मनू सिइगु दु ।  भारतया स्वास्थ्य मन्त्रालय सार्वजनिक याःगु तथ्याङ्क कथं भारतय् कोरोना भाइरसं सिपिनिगु ल्याः ३७७ म्ह थ्यःगु दु । अथेहे, संक्रमित जुपिनिगु ल्याः ११ द्धः व ४३९ म्ह थ्यःगु दु । लिपागु २४ घण्टाय् भारतय् द्धःछि स्वया अप्वो मनूत संक्रमित जुपि पिहा वःगु दु । कोरोना भाइरस भारतया महाराष्ट्रय् दकलय् अप्वो प्रभावित जुगु थाय् खः । महाराष्ट्रय् आतक १७८ म्ह कोरोना भाइरसया कारण सिइगु दु सा नी  व खुसः मनू सिइगु दु । उकि मध्ये प्रदेशय् ५० म्ह मनूत भाइरसया कारण सिइगु दु । दिल्लीइ ३० म्ह व गुजरातय् २८ म्ह मनूूत सिइगु दु । ",https://www.lahananews.com//%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A4%AF%E0%A5%8D-%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%AD%E0%A4%BE%E0%A4%87%E0%A4%B0%E0%A4%B8-%E0%A4%9B%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%81-%E0%A4%B9%E0%A5%87-%E0%A5%A9%E0%A5%AE-%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%AE%E0%A4%A8%E0%A5%82-%E0%A4%B8%E0%A4%BF%E0%A4%A4
अन्तर्राष्ट्रिय,लहनान्युज,"April 16, 2020 09:47 AM",अमेरिकाय् ३० द्धः स्वया अप्वो मनू सित,"अमेरिकाय् कोरोना भाइरस (कोभिड–१९) या कारण सिपिनिगु ल्या ३० द्धः स्वया अप्वो थ्यःगु दु ।  जोन्स हप्किन्स युनिभर्सिटीया तथ्यांक कथं, अमेरिकाय् थुगु भाइरसं सिपिनिगु ल्याः ३० द्धः व ८२६ थ्यःगु दु ।  अमेरिकाय् आतक थुगु भाइरसपाखे कारण संक्रमित जुपिनिगु ल्याः ६ लाख ३७ द्धः थ्यने धुकुगु दु  । उकि मध्ये दकलय् अप्वो प्रभावित राज्य न्युयोर्कय् संक्रमित जुपि निगु लाख १४ द्धः स्वया अप्वो धुकुगु दु ।  अन सिपिनिगु ल्याः १४ द्धः व ६४ म्ह मनूत सिइ धुुकुगु दु । अथेहे न्यु जर्सीइ आतक ७१ द्धः स्वया अप्वो मनूतय्त संक्रमित जुइ धुकुगु दु ।  अन आतक स्वद्धः व १५६ म्ह मनूूत सिइ धुकुगु दु । आतक अमेरिकाय् ५२ द्धः मनूत संक्रमित जुया लाये धुकुगु दु ।",https://www.lahananews.com//%E0%A4%85%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%AF%E0%A5%8D-%E0%A5%A9%E0%A5%A6-%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%83-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%AF%E0%A4%BE-%E0%A4%85%E0%A4%AA%E0%A5%8D%E0%A4%B5%E0%A5%8B-%E0%A4%AE%E0%A4%A8%E0%A5%82-%E0%A4%B8%E0%A4%BF%E0%A4%A4
अन्तर्राष्ट्रिय,लहना न्यूज,"April 16, 2020 05:37 PM",९९दँ दुम्ह ज्याथःम्ह कोरोना विरुद्धया ल्वापुइ त्यात,निक्वःगु विश्वयुद्ध ल्वाःम्ह छम्ह ब्राजिलया ज्याथःम्ह कोरोना भाइरस विरुद्धया ल्वापू त्याःगु दु । कोरोना भाइरसपाखें संक्रमित निक्वःगु विश्वयुद्ध ल्वाःम्ह ब्राजिलया नागरिक एर्माण्डो पिभेटा म्हीग मंगलवाः ब्रासिलियाय् च्व्ंगु आम्र्ड फोर्सेस अस्पतालपाखें डिस्चार्ज जूगु खः । सेखं चायेधुंकाः वय्कः च्यान्हु न्ह्यः अस्पताल भर्ना जुयादीगु खः । स्वास्थ्य परीक्षण याःगु इलय् वय्कःयाके कोरोना भाइरसया संक्रमण पुष्टि जूगु खः । चिकित्सकतसें वय्कःयात वंगु मार्च २३ तारिखनिसें निगरानी यानाच्वंगु खः । ज्याथःम्ह जूगुलिं संक्रमण जूगु तसकं हे जोखिम जूगु जुल । तर फुक्कसित अजूचायेकेकथं वय्कःया उसाँय् बांलाना वल व ल्वय् विरुद्धया ल्वापुइ त्यात । ‘वय्कःया केसं जिमित अझ हःपाः ब्यूगु दु ।’ ब्राजिलया संक्रामक रोग विशेषज्ञ हेमर्सन क्रुजं सीएनएनलिसे जूगु खँल्हाबल्हाया झ्वलय् धयादिल । ब्राजिलया रक्षा मन्त्रालययाकथं कोरोना भाइरसया संक्रमणलिपा ल्वय् लंम्ह एर्माण्डो दकलय् ज्याथःम्ह खः । थ्व स्वयां न्ह्यः निक्वःगु विश्वयुद्धय् ब्वति कयादीम्ह ९९दँ दुम्ह छम्ह बेलायती नागरिक नं कोरोना भाइरसया संक्रमण लिपा लंगु खः । बेलायती नागरिक अल्बर्ट च्याम्बर्स कोरोना भाइसरया संक्रमण लिपा लंना छेँय् लिहां वनेधुंकूगु दु ।,https://www.lahananews.com//%E0%A5%AF%E0%A5%AF%E0%A4%A6%E0%A4%81-%E0%A4%A6%E0%A5%81%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A5%E0%A4%83%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%95%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE-%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%AF%E0%A4%BE-%E0%A4%B2%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%AA%E0%A5%81%E0%A4%87-%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A4
